Age,Months,State,Cumulative Incidence,"95% Confidence Interval, Lower","95% Confidence Interval, Upper",Survey Year
4,25,Arizona,1.220475267,0.762175168,1.953814886,2018
4,26,Arizona,1.435853256,0.929722424,2.216904842,2018
4,27,Arizona,1.651231244,1.100597057,2.476667421,2018
4,28,Arizona,1.866609233,1.27419088,2.73371081,2018
4,29,Arizona,1.938401895,1.332579724,2.818867703,2018
4,30,Arizona,2.153779884,1.509130503,3.072954135,2018
4,31,Arizona,2.440950535,1.747364809,3.408902779,2018
4,32,Arizona,3.015291837,2.23165244,4.072981047,2018
4,33,Arizona,3.446047814,2.600310753,4.565597157,2018
4,34,Arizona,4.235767105,3.285445399,5.459465622,2018
4,35,Arizona,4.810108407,3.789716525,6.103560394,2018
4,36,Arizona,5.240864384,4.170624495,6.583926847,2018
4,37,Arizona,5.528035035,4.425694726,6.903039566,2018
4,38,Arizona,6.030583674,4.874016999,7.459537454,2018
4,39,Arizona,6.317754326,5.131217466,7.776519937,2018
4,40,Arizona,6.604924977,5.389095496,8.092824856,2018
4,41,Arizona,6.963888291,5.712330749,8.487318289,2018
4,42,Arizona,7.394644267,6.10141792,8.959505542,2018
4,43,Arizona,7.538229593,6.231387433,9.116627504,2018
4,44,Arizona,7.610022256,6.296421347,9.195139327,2018
4,45,Arizona,7.897192907,6.556874276,9.508869347,2018
4,46,Arizona,8.184363558,6.817814656,9.822111917,2018
4,47,Arizona,8.327948884,6.948459733,9.978558314,2018
4,48,Arizona,8.615119535,7.210085019,10.29111598,2018
4,49,Arizona,8.830497523,7.406586459,10.52525175,2018
4,50,Arizona,8.902290186,7.472139013,10.60324493,2018
4,51,Arizona,9.117668174,7.668948607,10.83707255,2018
4,52,Arizona,9.2612535,7.800278678,10.99283395,2018
4,53,Arizona,9.548424151,8.063225581,11.30407,2018
4,54,Arizona,9.763802139,8.260678362,11.53725443,2018
4,55,Arizona,9.979180128,8.458331605,11.7702384,2018
4,56,Arizona,9.979180128,8.458331605,11.7702384,2018
4,57,Arizona,10.05097279,8.524259459,11.84785628,2018
4,58,Arizona,10.12276545,8.590208651,11.92545283,2018
4,59,Arizona,10.12276545,8.590208651,11.92545283,2018
4,60,Arizona,10.12276545,8.590208651,11.92545283,2018
4,1,Arkansas,0,2.70983E-17,0.249593814,2018
4,2,Arkansas,0,2.70983E-17,0.249593814,2018
4,3,Arkansas,0,2.70983E-17,0.249593814,2018
4,4,Arkansas,0,2.70983E-17,0.249593814,2018
4,5,Arkansas,0,2.70983E-17,0.249593814,2018
4,6,Arkansas,0,2.70983E-17,0.249593814,2018
4,7,Arkansas,0,2.70983E-17,0.249593814,2018
4,8,Arkansas,0,2.70983E-17,0.249593814,2018
4,9,Arkansas,0,2.70983E-17,0.249593814,2018
4,10,Arkansas,0,2.70983E-17,0.249593814,2018
4,11,Arkansas,0,2.70983E-17,0.249593814,2018
4,12,Arkansas,0,2.70983E-17,0.249593814,2018
4,13,Arkansas,0,2.70983E-17,0.249593814,2018
4,14,Arkansas,0,2.70983E-17,0.249593814,2018
4,15,Arkansas,0,2.70983E-17,0.249593814,2018
4,16,Arkansas,0,2.70983E-17,0.249593814,2018
4,17,Arkansas,0,2.70983E-17,0.249593814,2018
4,18,Arkansas,0,2.70983E-17,0.249593814,2018
4,19,Arkansas,0.129979853,0.035645888,0.473842748,2018
4,20,Arkansas,0.129979853,0.035645888,0.473842748,2018
4,21,Arkansas,0.19496978,0.066309485,0.573126562,2018
4,22,Arkansas,0.259959706,0.10109775,0.668285708,2018
4,23,Arkansas,0.324949633,0.138806794,0.760524075,2018
4,24,Arkansas,0.389939559,0.178724663,0.850553617,2018
4,25,Arkansas,0.454929486,0.220388863,0.938836828,2018
4,26,Arkansas,0.714889192,0.399241696,1.279773638,2018
4,27,Arkansas,0.974848898,0.590882426,1.607922553,2018
4,28,Arkansas,1.364788458,0.892866308,2.085623136,2018
4,29,Arkansas,1.624748164,1.100802111,2.397476977,2018
4,30,Arkansas,1.88470787,1.312627936,2.705440795,2018
4,31,Arkansas,2.209657503,1.581749254,3.086056533,2018
4,32,Arkansas,2.469617209,1.79988355,3.38771188,2018
4,33,Arkansas,2.729576916,2.020127555,3.687257519,2018
4,34,Arkansas,3.379476181,2.578221387,4.428637796,2018
4,35,Arkansas,3.574445961,2.747391713,4.649309703,2018
4,36,Arkansas,4.289335153,3.373202057,5.45292088,2018
4,37,Arkansas,4.614284786,3.660121655,5.815738336,2018
4,38,Arkansas,4.874244492,3.890610541,6.105039095,2018
4,39,Arkansas,5.394163905,4.353858667,6.681370257,2018
4,40,Arkansas,5.979073244,4.878196083,7.326559539,2018
4,41,Arkansas,6.628972509,5.464191498,8.040038234,2018
4,42,Arkansas,7.083901995,5.876250838,8.53761077,2018
4,43,Arkansas,7.798791187,6.526492228,9.316790901,2018
4,44,Arkansas,8.188730747,6.882432273,9.740535322,2018
4,45,Arkansas,8.51368038,7.179671469,10.09303318,2018
4,46,Arkansas,9.098589719,7.716023696,10.72620765,2018
4,47,Arkansas,9.293559498,7.895162644,10.93691094,2018
4,48,Arkansas,9.943458764,8.493479711,11.63806798,2018
4,49,Arkansas,10.13842854,8.673312543,11.84807738,2018
4,50,Arkansas,10.39838825,8.913319147,12.12786042,2018
4,51,Arkansas,10.65834796,9.153579222,12.40738999,2018
4,52,Arkansas,10.91830766,9.394083698,12.68667516,2018
4,53,Arkansas,11.04828752,9.514424899,12.82622878,2018
4,54,Arkansas,11.30824722,9.755280125,13.1051632,2018
4,55,Arkansas,11.503217,9.936068933,13.31421662,2018
4,56,Arkansas,11.56820693,9.996359318,13.38387365,2018
4,57,Arkansas,11.69818678,10.11698058,13.52314721,2018
4,58,Arkansas,11.69818678,10.11698058,13.52314721,2018
4,59,Arkansas,11.69818678,10.11698058,13.52314721,2018
4,60,Arkansas,11.69818678,10.11698058,13.52314721,2018
4,1,California,0,0,0.228660421,2018
4,2,California,0,0,0.228660421,2018
4,3,California,0,0,0.228660421,2018
4,4,California,0,0,0.228660421,2018
4,5,California,0,0,0.228660421,2018
4,6,California,0,0,0.228660421,2018
4,7,California,0,0,0.228660421,2018
4,8,California,0,0,0.228660421,2018
4,9,California,0,0,0.228660421,2018
4,10,California,0,0,0.228660421,2018
4,11,California,0,0,0.228660421,2018
4,12,California,0.059537985,0.003053899,0.33719917,2018
4,13,California,0.11907597,0.032655533,0.434102373,2018
4,14,California,0.11907597,0.032655533,0.434102373,2018
4,15,California,0.357227911,0.163730714,0.779222162,2018
4,16,California,0.476303882,0.241374101,0.93967626,2018
4,17,California,0.714455823,0.408759452,1.248485879,2018
4,18,California,1.012145749,0.632056345,1.620432699,2018
4,19,California,1.547987616,1.056648942,2.267278784,2018
4,20,California,2.024291498,1.449025957,2.82729171,2018
4,21,California,2.50059538,1.850614081,3.378093525,2018
4,22,California,3.036437247,2.310360159,3.98978613,2018
4,23,California,3.453203144,2.672441968,4.461045519,2018
4,24,California,4.763038819,3.82901944,5.923540381,2018
4,25,California,5.834722553,4.790500503,7.104936683,2018
4,26,California,6.846868302,5.707592916,8.211672894,2018
4,27,California,8.216241962,6.959044369,9.698342518,2018
4,28,California,8.811621815,7.506287825,10.34158649,2018
4,29,California,9.466539652,8.110130226,11.04728025,2018
4,30,California,10.12145749,8.715744951,11.7512017,2018
4,31,California,11.90759705,10.37517575,13.66323317,2018
4,32,California,13.51512265,11.87679649,15.37592848,2018
4,33,California,14.58680638,12.88146091,16.51414142,2018
4,34,California,18.21862348,16.30341927,20.35415636,2018
4,35,California,23.93427006,21.7293249,26.35693,2018
4,36,California,25.36318171,23.09174608,27.85167865,2018
4,37,California,26.49440343,24.17174241,29.03360843,2018
4,38,California,27.92331508,25.53760438,30.52491628,2018
4,39,California,29.23315075,26.7911604,31.89043259,2018
4,40,California,30.12622053,27.64663902,32.82068511,2018
4,41,California,31.31698023,28.78820949,34.06008949,2018
4,42,California,32.50773994,29.93079213,35.2984817,2018
4,43,California,32.98404382,30.3880965,35.79356727,2018
4,44,California,33.57942367,30.95993778,36.41221341,2018
4,45,California,34.59156942,31.93258968,37.46339014,2018
4,46,California,35.36556323,32.67681096,38.26680251,2018
4,47,California,36.02048107,33.3068172,38.94633244,2018
4,48,California,36.61586092,33.87976728,39.56386978,2018
4,49,California,37.15170279,34.39559505,40.1194807,2018
4,50,California,37.44939271,34.68223541,40.42808405,2018
4,51,California,37.74708264,34.96892461,40.73663856,2018
4,52,California,38.28292451,35.4850865,41.29191536,2018
4,53,California,38.52107645,35.71454118,41.53865565,2018
4,54,California,38.6996904,35.8866519,41.72369115,2018
4,55,California,38.87830436,36.05877939,41.90870989,2018
4,56,California,39.05691831,36.23092354,42.09371196,2018
4,57,California,39.05691831,36.23092354,42.09371196,2018
4,58,California,39.17599428,36.34569551,42.21703748,2018
4,59,California,39.17599428,36.34569551,42.21703748,2018
4,60,California,39.17599428,36.34569551,42.21703748,2018
4,1,Georgia,0,0,0.166702189,2018
4,2,Georgia,0,0,0.166702189,2018
4,3,Georgia,0,0,0.166702189,2018
4,4,Georgia,0,0,0.166702189,2018
4,5,Georgia,0,0,0.166702189,2018
4,6,Georgia,0,0,0.166702189,2018
4,7,Georgia,0,0,0.166702189,2018
4,8,Georgia,0,0,0.166702189,2018
4,9,Georgia,0,0,0.166702189,2018
4,10,Georgia,0,0,0.166702189,2018
4,11,Georgia,0,0,0.166702189,2018
4,12,Georgia,0,0,0.166702189,2018
4,13,Georgia,0,0,0.166702189,2018
4,14,Georgia,0,0,0.166702189,2018
4,15,Georgia,0,0,0.166702189,2018
4,16,Georgia,0,0,0.166702189,2018
4,17,Georgia,0.043402778,0.002226271,0.245831577,2018
4,18,Georgia,0.260416667,0.119356586,0.568092113,2018
4,19,Georgia,0.303819444,0.147180434,0.627059349,2018
4,20,Georgia,0.434027778,0.235779742,0.798833296,2018
4,21,Georgia,0.564236111,0.329785644,0.965200649,2018
4,22,Georgia,0.737847222,0.460746429,1.181404204,2018
4,23,Georgia,0.868055556,0.562026217,1.34049767,2018
4,24,Georgia,1.128472222,0.770248085,1.653022311,2018
4,25,Georgia,1.649305556,1.201918675,2.26284474,2018
4,26,Georgia,1.953125,1.460088416,2.612212593,2018
4,27,Georgia,2.213541667,1.684092973,2.908954545,2018
4,28,Georgia,2.907986111,2.290691898,3.691012978,2018
4,29,Georgia,3.168402778,2.520906702,3.981544684,2018
4,30,Georgia,3.689236111,2.984838094,4.55910631,2018
4,31,Georgia,3.993055556,3.25730957,4.894172428,2018
4,32,Georgia,4.774305556,3.963047168,5.750674358,2018
4,33,Georgia,5.295138889,4.436948885,6.318265659,2018
4,34,Georgia,5.729166667,4.833614842,6.789510552,2018
4,35,Georgia,6.25,5.311450898,7.353167514,2018
4,36,Georgia,6.597222222,5.631007413,7.727939678,2018
4,37,Georgia,6.857638889,5.871155068,8.008538532,2018
4,38,Georgia,7.161458333,6.151813862,8.335417333,2018
4,39,Georgia,7.248263889,6.232093972,8.428719392,2018
4,40,Georgia,7.769097222,6.714580826,8.987725557,2018
4,41,Georgia,8.029513889,6.956313999,9.266738893,2018
4,42,Georgia,8.333333333,7.238721351,9.591869136,2018
4,43,Georgia,8.723958333,7.602392305,10.00931795,2018
4,44,Georgia,9.244791667,8.088226698,10.56497657,2018
4,45,Georgia,9.418402778,8.250396237,10.74997137,2018
4,46,Georgia,9.765625,8.575054239,11.11964205,2018
4,47,Georgia,9.939236111,8.737537109,11.30432352,2018
4,48,Georgia,10.15625,8.940779693,11.53503636,2018
4,49,Georgia,10.46006944,9.225570123,11.85778352,2018
4,50,Georgia,10.76388889,9.510641885,12.18024935,2018
4,51,Georgia,10.80729167,9.551388698,12.22629363,2018
4,52,Georgia,10.9375,9.673661826,12.36439375,2018
4,53,Georgia,11.19791667,9.918352337,12.64044975,2018
4,54,Georgia,11.24131944,9.959152429,12.68644074,2018
4,55,Georgia,11.41493056,10.12240411,12.8703534,2018
4,56,Georgia,11.63194444,10.32658202,13.10013091,2018
4,57,Georgia,11.63194444,10.32658202,13.10013091,2018
4,58,Georgia,11.67534722,10.36743243,13.14607159,2018
4,59,Georgia,11.67534722,10.36743243,13.14607159,2018
4,60,Georgia,11.67534722,10.36743243,13.14607159,2018
4,1,Maryland,0,0,0.193799291,2018
4,2,Maryland,0,0,0.193799291,2018
4,3,Maryland,0,0,0.193799291,2018
4,4,Maryland,0,0,0.193799291,2018
4,5,Maryland,0,0,0.193799291,2018
4,6,Maryland,0,0,0.193799291,2018
4,7,Maryland,0,0,0.193799291,2018
4,8,Maryland,0,0,0.193799291,2018
4,9,Maryland,0,0,0.193799291,2018
4,10,Maryland,0,0,0.193799291,2018
4,11,Maryland,0,0,0.193799291,2018
4,12,Maryland,0,0,0.193799291,2018
4,13,Maryland,0,0,0.193799291,2018
4,14,Maryland,0,0,0.193799291,2018
4,15,Maryland,0,0,0.193799291,2018
4,16,Maryland,0,0,0.193799291,2018
4,17,Maryland,0.050459179,0.002588217,0.285790751,2018
4,18,Maryland,0.201836714,0.078493067,0.51890142,2018
4,19,Maryland,0.403673428,0.204565069,0.796424615,2018
4,20,Maryland,0.555050964,0.30996955,0.993716531,2018
4,21,Maryland,0.555050964,0.30996955,0.993716531,2018
4,22,Maryland,0.756887678,0.45875533,1.248525948,2018
4,23,Maryland,0.807346856,0.497032092,1.311147985,2018
4,24,Maryland,1.110101928,0.733240201,1.680332671,2018
4,25,Maryland,1.513775356,1.060602341,2.160160924,2018
4,26,Maryland,1.71561207,1.228022398,2.396336064,2018
4,27,Maryland,1.816530427,1.312474789,2.513681271,2018
4,28,Maryland,2.119285498,1.568352065,2.86319679,2018
4,29,Maryland,2.321122212,1.740748348,3.094395704,2018
4,30,Maryland,2.573418105,1.957964889,3.381673158,2018
4,31,Maryland,2.926632354,2.264809629,3.781120012,2018
4,32,Maryland,3.43122414,2.707734313,4.34718332,2018
4,33,Maryland,3.683520032,2.930891497,4.628520131,2018
4,34,Maryland,4.238570996,3.425154086,5.244144333,2018
4,35,Maryland,4.642244424,3.787085526,5.689403286,2018
4,36,Maryland,5.096377031,4.196377459,6.188200545,2018
4,37,Maryland,5.449591281,4.516086731,6.574782868,2018
4,38,Maryland,5.752346352,4.790982834,6.90527956,2018
4,39,Maryland,5.954183066,4.974655308,7.125202282,2018
4,40,Maryland,6.408315673,5.389021028,7.618925754,2018
4,41,Maryland,6.660611565,5.61983789,7.892602888,2018
4,42,Maryland,7.013825815,5.943660941,8.275071431,2018
4,43,Maryland,7.367040065,6.26822395,8.656800016,2018
4,44,Maryland,7.720254314,6.593475001,9.037840559,2018
4,45,Maryland,8.073468564,6.91936801,9.418239144,2018
4,46,Maryland,8.426682814,7.245861845,9.798036903,2018
4,47,Maryland,9.082652134,7.853678406,10.50190473,2018
4,48,Maryland,9.738621455,8.463237761,11.20402976,2018
4,49,Maryland,9.889998991,8.604134162,11.36582976,2018
4,50,Maryland,10.14229488,8.839142177,11.63531574,2018
4,51,Maryland,10.24321324,8.933207069,11.74304845,2018
4,52,Maryland,10.54596831,9.215606646,12.06604167,2018
4,53,Maryland,10.69734585,9.356918707,12.227426,2018
4,54,Maryland,10.7982642,9.451167266,12.33497504,2018
4,55,Maryland,10.84872338,9.498303533,12.38873757,2018
4,56,Maryland,11.00010092,9.63975963,12.54997787,2018
4,57,Maryland,11.00010092,9.63975963,12.54997787,2018
4,58,Maryland,11.0505601,9.686927249,12.60370905,2018
4,59,Maryland,11.0505601,9.686927249,12.60370905,2018
4,60,Maryland,11.0505601,9.686927249,12.60370905,2018
4,1,Minnesota,0,0,0.364712489,2018
4,2,Minnesota,0,0,0.364712489,2018
4,3,Minnesota,0,0,0.364712489,2018
4,4,Minnesota,0,0,0.364712489,2018
4,5,Minnesota,0,0,0.364712489,2018
4,6,Minnesota,0,0,0.364712489,2018
4,7,Minnesota,0,0,0.364712489,2018
4,8,Minnesota,0,0,0.364712489,2018
4,9,Minnesota,0,0,0.364712489,2018
4,10,Minnesota,0.094975781,0.004871621,0.537829019,2018
4,11,Minnesota,0.094975781,0.004871621,0.537829019,2018
4,12,Minnesota,0.094975781,0.004871621,0.537829019,2018
4,13,Minnesota,0.094975781,0.004871621,0.537829019,2018
4,14,Minnesota,0.189951562,0.052093115,0.692383942,2018
4,15,Minnesota,0.189951562,0.052093115,0.692383942,2018
4,16,Minnesota,0.189951562,0.052093115,0.692383942,2018
4,17,Minnesota,0.189951562,0.052093115,0.692383942,2018
4,18,Minnesota,0.379903125,0.147746511,0.976495116,2018
4,19,Minnesota,0.379903125,0.147746511,0.976495116,2018
4,20,Minnesota,0.759806249,0.385061274,1.498709492,2018
4,21,Minnesota,0.759806249,0.385061274,1.498709492,2018
4,22,Minnesota,0.854782031,0.449780188,1.623872862,2018
4,23,Minnesota,1.044733593,0.583479227,1.869938393,2018
4,24,Minnesota,1.519612499,0.935626411,2.467202631,2018
4,25,Minnesota,1.61458828,1.008352412,2.584358915,2018
4,26,Minnesota,2.089467186,1.38030948,3.16181327,2018
4,27,Minnesota,2.564346092,1.763034,3.728500174,2018
4,28,Minnesota,2.944249216,2.075052607,4.176010706,2018
4,29,Minnesota,3.514103904,2.550660365,4.839696656,2018
4,30,Minnesota,4.368885934,3.277209738,5.822087845,2018
4,31,Minnesota,5.033716402,3.850709871,6.577763703,2018
4,32,Minnesota,6.45835312,5.098019526,8.178688318,2018
4,33,Minnesota,8.452844525,6.874580432,10.38965539,2018
4,34,Minnesota,10.35236015,8.589693907,12.47218761,2018
4,35,Minnesota,11.77699687,9.88712685,14.02298894,2018
4,36,Minnesota,12.15689999,10.23445851,14.43518641,2018
4,37,Minnesota,12.44182733,10.49529844,14.74399334,2018
4,38,Minnesota,13.1066578,11.10500395,15.46346382,2018
4,39,Minnesota,14.05641561,11.97845136,16.48883926,2018
4,40,Minnesota,15.00617343,12.8545167,17.51159677,2018
4,41,Minnesota,15.76597968,13.55709132,18.32808042,2018
4,42,Minnesota,16.24085858,13.99692508,18.83765808,2018
4,43,Minnesota,16.71573749,14.43728768,19.3467069,2018
4,44,Minnesota,17.47554374,15.14291372,20.16013914,2018
4,45,Minnesota,18.42530155,16.02664789,21.17522782,2018
4,46,Minnesota,18.80520467,16.38064145,21.5807634,2018
4,47,Minnesota,18.90018045,16.4691828,21.68210433,2018
4,48,Minnesota,19.28008358,16.82351634,22.08729994,2018
4,49,Minnesota,19.56501092,17.08943962,22.39102351,2018
4,50,Minnesota,19.75496248,17.26680249,22.5934252,2018
4,51,Minnesota,19.84993827,17.3555078,22.69460218,2018
4,52,Minnesota,20.13486561,17.62171784,22.998039,2018
4,53,Minnesota,20.51476873,17.97688018,23.40240579,2018
4,54,Minnesota,20.60974452,18.06570858,23.50345968,2018
4,55,Minnesota,20.7047203,18.15455189,23.60449865,2018
4,56,Minnesota,20.79969608,18.24341003,23.7055228,2018
4,57,Minnesota,20.89467186,18.33228288,23.80653223,2018
4,58,Minnesota,20.89467186,18.33228288,23.80653223,2018
4,59,Minnesota,20.89467186,18.33228288,23.80653223,2018
4,60,Minnesota,20.89467186,18.33228288,23.80653223,2018
4,1,Missouri,0,0,0.156635419,2018
4,2,Missouri,0,0,0.156635419,2018
4,3,Missouri,0,0,0.156635419,2018
4,4,Missouri,0,0,0.156635419,2018
4,5,Missouri,0,0,0.156635419,2018
4,6,Missouri,0,0,0.156635419,2018
4,7,Missouri,0,0,0.156635419,2018
4,8,Missouri,0,0,0.156635419,2018
4,9,Missouri,0,0,0.156635419,2018
4,10,Missouri,0,0,0.156635419,2018
4,11,Missouri,0,0,0.156635419,2018
4,12,Missouri,0.040781371,0.002091811,0.230986436,2018
4,13,Missouri,0.040781371,0.002091811,0.230986436,2018
4,14,Missouri,0.040781371,0.002091811,0.230986436,2018
4,15,Missouri,0.081562742,0.022367731,0.297367621,2018
4,16,Missouri,0.203906855,0.087099866,0.477285386,2018
4,17,Missouri,0.285469597,0.138290719,0.589194466,2018
4,18,Missouri,0.570939195,0.340140122,0.958194829,2018
4,19,Missouri,0.693283308,0.432915843,1.110069007,2018
4,20,Missouri,0.978752906,0.657834616,1.456,2018
4,21,Missouri,1.182659761,0.823605759,1.69797869,2018
4,22,Missouri,1.549692101,1.129313258,2.126220889,2018
4,23,Missouri,1.91672444,1.441805931,2.547677915,2018
4,24,Missouri,2.406100893,1.865940936,3.102142508,2018
4,25,Missouri,2.895477346,2.296374802,3.650308241,2018
4,26,Missouri,3.42563517,2.768033687,4.23879892,2018
4,27,Missouri,4.078137107,3.354436166,4.957195906,2018
4,28,Missouri,4.608294931,3.834705198,5.537076438,2018
4,29,Missouri,4.771420415,3.983066643,5.714914859,2018
4,30,Missouri,5.464703723,4.61626651,6.468064424,2018
4,31,Missouri,5.872517434,4.990523378,6.90930722,2018
4,32,Missouri,6.484238,5.554042578,7.569037519,2018
4,33,Missouri,6.769707598,5.817806903,7.876122959,2018
4,34,Missouri,7.340646793,6.346684519,8.488944875,2018
4,35,Missouri,7.707679132,6.687549317,8.882029775,2018
4,36,Missouri,8.156274214,7.105007457,9.361621268,2018
4,37,Missouri,8.441743811,7.371114715,9.666363774,2018
4,38,Missouri,8.727213409,7.637552743,9.970775513,2018
4,39,Missouri,9.298152604,8.171358763,10.57866902,2018
4,40,Missouri,9.54284083,8.400490094,10.83883749,2018
4,41,Missouri,9.828310428,8.668065589,11.14211176,2018
4,42,Missouri,10.19534277,9.012477724,11.53164933,2018
4,43,Missouri,10.39924962,9.203997894,11.74787899,2018
4,44,Missouri,10.60315648,9.395641992,11.96398472,2018
4,45,Missouri,11.05175156,9.817678185,12.43899816,2018
4,46,Missouri,11.33722116,10.08653425,12.74099186,2018
4,47,Missouri,11.50034664,10.24026279,12.91346319,2018
4,48,Missouri,11.7042535,10.43251941,13.1289564,2018
4,49,Missouri,11.90816035,10.62488009,13.34434555,2018
4,50,Missouri,12.19362995,10.89435489,13.64572052,2018
4,51,Missouri,12.39753681,11.08695482,13.86087042,2018
4,52,Missouri,12.51988092,11.2025608,13.98991434,2018
4,53,Missouri,12.60144366,11.27965033,14.07592475,2018
4,54,Missouri,12.88691326,11.5495803,14.37684454,2018
4,55,Missouri,12.92769463,11.5881563,14.41981851,2018
4,56,Missouri,13.05003874,11.7039058,14.5487189,2018
4,57,Missouri,13.17238286,11.81968721,14.6775874,2018
4,58,Missouri,13.17238286,11.81968721,14.6775874,2018
4,59,Missouri,13.17238286,11.81968721,14.6775874,2018
4,60,Missouri,13.17238286,11.81968721,14.6775874,2018
4,1,New Jersey,0,1.35495E-17,0.222180107,2018
4,2,New Jersey,0,1.35495E-17,0.222180107,2018
4,3,New Jersey,0,1.35495E-17,0.222180107,2018
4,4,New Jersey,0,1.35495E-17,0.222180107,2018
4,5,New Jersey,0,1.35495E-17,0.222180107,2018
4,6,New Jersey,0.057850283,0.002967332,0.327642899,2018
4,7,New Jersey,0.057850283,0.002967332,0.327642899,2018
4,8,New Jersey,0.057850283,0.002967332,0.327642899,2018
4,9,New Jersey,0.057850283,0.002967332,0.327642899,2018
4,10,New Jersey,0.057850283,0.002967332,0.327642899,2018
4,11,New Jersey,0.057850283,0.002967332,0.327642899,2018
4,12,New Jersey,0.231401134,0.089990945,0.594888604,2018
4,13,New Jersey,0.231401134,0.089990945,0.594888604,2018
4,14,New Jersey,0.231401134,0.089990945,0.594888604,2018
4,15,New Jersey,0.231401134,0.089990945,0.594888604,2018
4,16,New Jersey,0.231401134,0.089990945,0.594888604,2018
4,17,New Jersey,0.347101701,0.159089224,0.757140046,2018
4,18,New Jersey,0.578502835,0.314271173,1.06465754,2018
4,19,New Jersey,0.694203402,0.397171242,1.213107191,2018
4,20,New Jersey,0.983454819,0.614137126,1.57451561,2018
4,21,New Jersey,1.388406803,0.933219619,2.065157142,2018
4,22,New Jersey,1.446257087,0.979847728,2.134203893,2018
4,23,New Jersey,1.793358787,1.263748341,2.544352443,2018
4,24,New Jersey,2.545412473,1.896782094,3.415091878,2018
4,25,New Jersey,2.83466389,2.144985334,3.74526294,2018
4,26,New Jersey,3.181765591,2.445472757,4.138824681,2018
4,27,New Jersey,3.818118709,3.002496361,4.854224544,2018
4,28,New Jersey,4.51232211,3.617350589,5.627468642,2018
4,29,New Jersey,4.859423811,3.927070045,6.011798349,2018
4,30,New Jersey,5.495776929,4.498210663,6.713081198,2018
4,31,New Jersey,6.537082032,5.440512614,7.852926737,2018
4,32,New Jersey,6.999884299,5.861882965,8.35695527,2018
4,33,New Jersey,7.925488835,6.708589161,9.361046844,2018
4,34,New Jersey,9.140344788,7.826683242,10.67212483,2018
4,35,New Jersey,10.35520074,8.951135054,11.97684509,2018
4,36,New Jersey,11.10725443,9.649926745,12.78182659,2018
4,37,New Jersey,12.09070924,10.56645044,13.83177553,2018
4,38,New Jersey,12.72706236,11.16097932,14.50967011,2018
4,39,New Jersey,13.3055652,11.70238652,15.12501152,2018
4,40,New Jersey,13.71051718,12.08186514,15.55525692,2018
4,41,New Jersey,14.23116973,12.57033166,16.10786414,2018
4,42,New Jersey,14.57827143,12.89631392,16.47593105,2018
4,43,New Jersey,15.3881754,13.65793243,17.33376059,2018
4,44,New Jersey,15.79312739,14.03923716,17.76217988,2018
4,45,New Jersey,16.37163022,14.58449959,18.37366605,2018
4,46,New Jersey,16.71873192,14.91195061,18.7402642,2018
4,47,New Jersey,17.12368391,15.29424426,19.16769457,2018
4,48,New Jersey,17.81788731,15.95024768,19.89978948,2018
4,49,New Jersey,18.04928844,16.16908931,20.1436473,2018
4,50,New Jersey,18.33853986,16.44275954,20.44835136,2018
4,51,New Jersey,18.62779128,16.71655829,20.75292692,2018
4,52,New Jersey,18.80134213,16.880898,20.93561179,2018
4,53,New Jersey,18.97489298,17.04528231,21.11825206,2018
4,54,New Jersey,19.14844383,17.20971062,21.30084833,2018
4,55,New Jersey,19.32199468,17.37418235,21.48340118,2018
4,56,New Jersey,19.43769524,17.48385401,21.60507925,2018
4,57,New Jersey,19.43769524,17.48385401,21.60507925,2018
4,58,New Jersey,19.49554553,17.53869693,21.66591119,2018
4,59,New Jersey,19.49554553,17.53869693,21.66591119,2018
4,60,New Jersey,19.49554553,17.53869693,21.66591119,2018
4,1,Tennessee,0,0,0.15160357,2018
4,2,Tennessee,0,0,0.15160357,2018
4,3,Tennessee,0,0,0.15160357,2018
4,4,Tennessee,0,0,0.15160357,2018
4,5,Tennessee,0,0,0.15160357,2018
4,6,Tennessee,0,0,0.15160357,2018
4,7,Tennessee,0,0,0.15160357,2018
4,8,Tennessee,0,0,0.15160357,2018
4,9,Tennessee,0,0,0.15160357,2018
4,10,Tennessee,0,0,0.15160357,2018
4,11,Tennessee,0,0,0.15160357,2018
4,12,Tennessee,0,0,0.15160357,2018
4,13,Tennessee,0,0,0.15160357,2018
4,14,Tennessee,0.039471087,0.002024602,0.223566127,2018
4,15,Tennessee,0.039471087,0.002024602,0.223566127,2018
4,16,Tennessee,0.039471087,0.002024602,0.223566127,2018
4,17,Tennessee,0.118413262,0.040271994,0.348122197,2018
4,18,Tennessee,0.236826525,0.108544097,0.516640715,2018
4,19,Tennessee,0.315768699,0.160016239,0.623028986,2018
4,20,Tennessee,0.355239787,0.186909374,0.675066058,2018
4,21,Tennessee,0.473653049,0.270979523,0.82778653,2018
4,22,Tennessee,0.671008486,0.41900514,1.074411948,2018
4,23,Tennessee,1.065719361,0.732561197,1.550157961,2018
4,24,Tennessee,1.578843497,1.159744341,2.149067506,2018
4,25,Tennessee,1.894612197,1.4293974,2.510856103,2018
4,26,Tennessee,2.447207421,1.909623309,3.135653091,2018
4,27,Tennessee,3.039273732,2.432675879,3.796553625,2018
4,28,Tennessee,3.828695481,3.139796537,4.668037107,2018
4,29,Tennessee,4.183935267,3.460794664,5.057410842,2018
4,30,Tennessee,4.776001579,3.998883642,5.703274968,2018
